protocol_version,J,K,rep,seed_service,seed_lateness,method,patient,attended_stages,direct_burden,indirect_burden,total_burden,scenario_seed_mode
EJOR-SECTION52-PROTOCOL,4,15,4,2065,2065,SS-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,4,2065,2065,SS-MILP,2,2,0.048621594883623054,0.8417100018777433,0.8903315967613663,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,4,2065,2065,SS-MILP,3,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,4,2065,2065,DE-MILP,0,1,0.217881015628002,0.0,0.217881015628002,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,4,2065,2065,DE-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,4,2065,2065,DE-MILP,2,2,0.04971553458172462,0.0,0.04971553458172462,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,4,2065,2065,DE-MILP,3,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,4,2065,2065,SS-BW,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,4,2065,2065,SS-BW,1,1,2.0,0.0,2.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,4,2065,2065,SS-BW,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,4,2065,2065,SS-BW,3,2,4.034157972636868,0.0,4.034157972636868,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,4,2065,2065,SS-MILP,0,1,0.217881015628002,0.0,0.217881015628002,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,4,2065,2065,SS-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,4,2065,2065,SS-MILP,2,2,0.04971553458172462,0.837312322349316,0.8870278569310406,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,4,2065,2065,SS-MILP,3,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,4,2065,2065,DE-MILP,0,1,0.2420549948950259,0.0,0.2420549948950259,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,4,2065,2065,DE-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,4,2065,2065,DE-MILP,2,2,0.05154529674220676,0.0,0.05154529674220676,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,4,2065,2065,DE-MILP,3,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,4,2065,2065,SS-BW,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,4,2065,2065,SS-BW,1,1,2.0,0.0,2.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,4,2065,2065,SS-BW,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,4,2065,2065,SS-BW,3,2,4.035677498245658,0.0,4.035677498245658,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,4,2065,2065,SS-MILP,0,1,0.2420549948950259,0.0,0.2420549948950259,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,4,2065,2065,SS-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,4,2065,2065,SS-MILP,2,2,0.05154529674220676,0.8394415949931262,0.890986891735333,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,4,2065,2065,SS-MILP,3,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,4,2065,2065,DE-MILP,0,1,0.27086828588486656,0.0,0.27086828588486656,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,4,2065,2065,DE-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,4,2065,2065,DE-MILP,2,2,0.046243751806136935,0.0,0.046243751806136935,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,4,2065,2065,DE-MILP,3,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,4,2065,2065,SS-BW,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,4,2065,2065,SS-BW,1,1,2.0,0.0,2.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,4,2065,2065,SS-BW,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,4,2065,2065,SS-BW,3,2,4.019546149321831,0.0,4.019546149321831,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,4,2065,2065,SS-MILP,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,4,2065,2065,SS-MILP,1,1,0.27361090058650017,0.0,0.27361090058650017,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,4,2065,2065,SS-MILP,2,2,0.046243751806136935,0.8413897199845328,0.8876334717906698,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,4,2065,2065,SS-MILP,3,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,5,2075,2075,DE-MILP,0,1,0.18338025182410944,0.0,0.18338025182410944,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,5,2075,2075,DE-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,5,2075,2075,DE-MILP,2,2,0.052480052964135826,0.0,0.052480052964135826,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,5,2075,2075,DE-MILP,3,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,5,2075,2075,SS-BW,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,5,2075,2075,SS-BW,1,1,2.0,0.0,2.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,5,2075,2075,SS-BW,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,5,2075,2075,SS-BW,3,2,3.9909138479659694,0.0,3.9909138479659694,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,5,2075,2075,SS-MILP,0,1,0.18338025182410944,0.0,0.18338025182410944,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,5,2075,2075,SS-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,5,2075,2075,SS-MILP,2,2,0.05248005296413538,0.0,0.05248005296413538,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,5,2075,2075,SS-MILP,3,2,0.0,2.946263917878599,2.946263917878599,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,5,2075,2075,DE-MILP,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,5,2075,2075,DE-MILP,1,1,0.22072047782939275,0.0,0.22072047782939275,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,5,2075,2075,DE-MILP,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,5,2075,2075,DE-MILP,3,2,0.04798432809872022,0.0,0.04798432809872022,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,5,2075,2075,SS-BW,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,5,2075,2075,SS-BW,1,1,1.9894728645433533,0.0,1.9894728645433533,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,5,2075,2075,SS-BW,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,5,2075,2075,SS-BW,3,2,3.9959240712059225,0.0,3.9959240712059225,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,5,2075,2075,SS-MILP,0,1,0.22386422943321316,0.0,0.22386422943321316,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,5,2075,2075,SS-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,5,2075,2075,SS-MILP,2,2,0.0,2.9184453761215075,2.9184453761215075,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,5,2075,2075,SS-MILP,3,2,0.04798432809872022,0.0,0.04798432809872022,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,5,2075,2075,DE-MILP,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,5,2075,2075,DE-MILP,1,1,0.2560132464140985,0.0,0.2560132464140985,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,5,2075,2075,DE-MILP,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,5,2075,2075,DE-MILP,3,2,0.05185092915433698,0.0,0.05185092915433698,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,5,2075,2075,SS-BW,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,5,2075,2075,SS-BW,1,1,2.0,0.0,2.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,5,2075,2075,SS-BW,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,5,2075,2075,SS-BW,3,2,3.9559129465688194,0.0,3.9559129465688194,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,5,2075,2075,SS-MILP,0,1,0.2642597202276449,0.0,0.2642597202276449,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,5,2075,2075,SS-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,5,2075,2075,SS-MILP,2,2,0.0,2.9072761076761156,2.9072761076761156,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,5,2075,2075,SS-MILP,3,2,0.05185092915433698,0.0,0.05185092915433698,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,5,2075,2075,DE-MILP,0,1,0.2507367447642994,0.0,0.2507367447642994,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,5,2075,2075,DE-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,5,2075,2075,DE-MILP,2,2,0.05370430707076945,0.0,0.05370430707076945,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,5,2075,2075,DE-MILP,3,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,5,2075,2075,SS-BW,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,5,2075,2075,SS-BW,1,1,2.0,0.0,2.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,5,2075,2075,SS-BW,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,5,2075,2075,SS-BW,3,2,3.967392714809431,0.0,3.967392714809431,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,5,2075,2075,SS-MILP,0,1,0.2507367447642994,0.0,0.2507367447642994,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,5,2075,2075,SS-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,5,2075,2075,SS-MILP,2,2,0.05370430707076945,0.8489417443914138,0.9026460514621832,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,5,2075,2075,SS-MILP,3,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,6,2085,2085,DE-MILP,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,6,2085,2085,DE-MILP,1,1,0.4186225354966955,0.0,0.4186225354966955,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,6,2085,2085,DE-MILP,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,6,2085,2085,DE-MILP,3,2,0.036200510534011965,0.0,0.036200510534011965,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,6,2085,2085,SS-BW,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,6,2085,2085,SS-BW,1,1,2.0,0.0,2.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,6,2085,2085,SS-BW,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,6,2085,2085,SS-BW,3,2,3.9784818124186283,0.0,3.9784818124186283,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,6,2085,2085,SS-MILP,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,6,2085,2085,SS-MILP,1,1,0.4186225354966955,0.0,0.4186225354966955,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,6,2085,2085,SS-MILP,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,6,2085,2085,SS-MILP,3,2,0.036200510534011965,0.8573265827756451,0.8935270933096571,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,6,2085,2085,DE-MILP,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,6,2085,2085,DE-MILP,1,1,0.33416288715085507,0.0,0.33416288715085507,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,6,2085,2085,DE-MILP,2,2,0.056171135531117855,0.0,0.056171135531117855,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,6,2085,2085,DE-MILP,3,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,6,2085,2085,SS-BW,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,6,2085,2085,SS-BW,1,1,2.0,0.0,2.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,6,2085,2085,SS-BW,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,6,2085,2085,SS-BW,3,2,3.927112956061466,0.0,3.927112956061466,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,6,2085,2085,SS-MILP,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,6,2085,2085,SS-MILP,1,1,0.33416288715085507,0.0,0.33416288715085507,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,6,2085,2085,SS-MILP,2,2,0.056171135531117855,0.0,0.056171135531117855,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,6,2085,2085,SS-MILP,3,2,0.0,2.9226134167238946,2.9226134167238946,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,6,2085,2085,DE-MILP,0,1,0.2621670740741877,0.0,0.2621670740741877,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,6,2085,2085,DE-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,6,2085,2085,DE-MILP,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,6,2085,2085,DE-MILP,3,2,0.0498083884900149,0.0,0.0498083884900149,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,6,2085,2085,SS-BW,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,6,2085,2085,SS-BW,1,1,1.9999999999999998,0.0,1.9999999999999998,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,6,2085,2085,SS-BW,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,6,2085,2085,SS-BW,3,2,4.000863390836777,0.0,4.000863390836777,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,6,2085,2085,SS-MILP,0,1,0.2621670740741877,0.0,0.2621670740741877,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,6,2085,2085,SS-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,6,2085,2085,SS-MILP,2,2,0.0,2.9088128172150927,2.9088128172150927,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,6,2085,2085,SS-MILP,3,2,0.0498083884900149,0.0,0.0498083884900149,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,6,2085,2085,DE-MILP,0,1,0.270262729363292,0.0,0.270262729363292,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,6,2085,2085,DE-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,6,2085,2085,DE-MILP,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,6,2085,2085,DE-MILP,3,2,0.053345919382887796,0.0,0.053345919382887796,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,6,2085,2085,SS-BW,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,6,2085,2085,SS-BW,1,1,2.0,0.0,2.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,6,2085,2085,SS-BW,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,6,2085,2085,SS-BW,3,2,4.001005724353275,0.0,4.001005724353275,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,6,2085,2085,SS-MILP,0,1,0.270262729363292,0.0,0.270262729363292,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,6,2085,2085,SS-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,6,2085,2085,SS-MILP,2,2,0.0,2.902152768268148,2.902152768268148,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,6,2085,2085,SS-MILP,3,2,0.05334591938286426,0.0,0.05334591938286426,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,7,2095,2095,DE-MILP,0,1,0.26597667929206303,0.0,0.26597667929206303,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,7,2095,2095,DE-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,7,2095,2095,DE-MILP,2,2,0.033058603835901756,0.0,0.033058603835901756,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,7,2095,2095,DE-MILP,3,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,7,2095,2095,SS-BW,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,7,2095,2095,SS-BW,1,1,1.9999999999999998,0.0,1.9999999999999998,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,7,2095,2095,SS-BW,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,7,2095,2095,SS-BW,3,2,3.9471455325368208,0.0,3.9471455325368208,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,7,2095,2095,SS-MILP,0,1,0.26597667929206303,0.0,0.26597667929206303,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,7,2095,2095,SS-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,7,2095,2095,SS-MILP,2,2,0.033058603835901756,0.8733630378187769,0.9064216416546786,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,7,2095,2095,SS-MILP,3,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,7,2095,2095,DE-MILP,0,1,0.2936405949622771,0.0,0.2936405949622771,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,7,2095,2095,DE-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,7,2095,2095,DE-MILP,2,2,0.037775209663561515,0.0,0.037775209663561515,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,7,2095,2095,DE-MILP,3,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,7,2095,2095,SS-BW,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,7,2095,2095,SS-BW,1,1,1.9999999999999998,0.0,1.9999999999999998,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,7,2095,2095,SS-BW,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,7,2095,2095,SS-BW,3,2,4.03399517050939,0.0,4.03399517050939,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,7,2095,2095,SS-MILP,0,1,0.2936405949622771,0.0,0.2936405949622771,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,7,2095,2095,SS-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,7,2095,2095,SS-MILP,2,2,0.037775209663561515,0.8477232528796903,0.8854984625432518,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,7,2095,2095,SS-MILP,3,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,7,2095,2095,DE-MILP,0,1,0.2625846776817822,0.0,0.2625846776817822,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,7,2095,2095,DE-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,7,2095,2095,DE-MILP,2,2,0.0449457620482252,0.0,0.0449457620482252,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,7,2095,2095,DE-MILP,3,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,7,2095,2095,SS-BW,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,7,2095,2095,SS-BW,1,1,2.0,0.0,2.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,7,2095,2095,SS-BW,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,7,2095,2095,SS-BW,3,2,4.0212895942414875,0.0,4.0212895942414875,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,7,2095,2095,SS-MILP,0,1,0.2625846776817822,0.0,0.2625846776817822,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,7,2095,2095,SS-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,7,2095,2095,SS-MILP,2,2,0.0449457620482252,0.8488239960528103,0.8937697581010355,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,7,2095,2095,SS-MILP,3,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,7,2095,2095,DE-MILP,0,1,0.25263144953681715,0.0,0.25263144953681715,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,7,2095,2095,DE-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,7,2095,2095,DE-MILP,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,7,2095,2095,DE-MILP,3,2,0.05269924586250241,0.0,0.05269924586250241,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,7,2095,2095,SS-BW,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,7,2095,2095,SS-BW,1,1,2.0,0.0,2.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,7,2095,2095,SS-BW,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,7,2095,2095,SS-BW,3,2,4.008958253501133,0.0,4.008958253501133,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,7,2095,2095,SS-MILP,0,1,0.25263144953681715,0.0,0.25263144953681715,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,7,2095,2095,SS-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,7,2095,2095,SS-MILP,2,2,0.0,2.9031868730260424,2.9031868730260424,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,7,2095,2095,SS-MILP,3,2,0.05269924586250241,0.0,0.05269924586250241,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,8,2105,2105,DE-MILP,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,8,2105,2105,DE-MILP,1,1,0.19135752048634025,0.0,0.19135752048634025,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,8,2105,2105,DE-MILP,2,2,0.02114727022881535,0.0,0.02114727022881535,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,8,2105,2105,DE-MILP,3,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,8,2105,2105,SS-BW,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,8,2105,2105,SS-BW,1,1,1.8719420001629818,0.0,1.8719420001629818,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,8,2105,2105,SS-BW,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,8,2105,2105,SS-BW,3,2,4.085921957584613,0.0,4.085921957584613,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,8,2105,2105,SS-MILP,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,8,2105,2105,SS-MILP,1,1,0.19135752048634025,0.0,0.19135752048634025,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,8,2105,2105,SS-MILP,2,2,0.02114727022881535,0.8595700889543822,0.8807173591831976,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,8,2105,2105,SS-MILP,3,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,8,2105,2105,DE-MILP,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,8,2105,2105,DE-MILP,1,1,0.2500982423263858,0.0,0.2500982423263858,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,8,2105,2105,DE-MILP,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,8,2105,2105,DE-MILP,3,2,0.033249022407912054,0.0,0.033249022407912054,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,8,2105,2105,SS-BW,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,8,2105,2105,SS-BW,1,1,1.9167829672020191,0.0,1.9167829672020191,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,8,2105,2105,SS-BW,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,8,2105,2105,SS-BW,3,2,3.99962188245437,0.0,3.99962188245437,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,8,2105,2105,SS-MILP,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,8,2105,2105,SS-MILP,1,1,0.2500982423263858,0.0,0.2500982423263858,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,8,2105,2105,SS-MILP,2,2,0.0,2.893405130956047,2.893405130956047,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,8,2105,2105,SS-MILP,3,2,0.033249022407912054,0.0,0.033249022407912054,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,8,2105,2105,DE-MILP,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,8,2105,2105,DE-MILP,1,1,0.2528377897502172,0.0,0.2528377897502172,common_replication_seed
